0.59191;0.354544;0.271328
0.591497;0.354748;0.27196
-0.070022;0.377709;-0.014106
-0.070103;0.377707;-0.013759
-0.163059;0.253498;-0.103785
-0.163021;0.253601;-0.103592
-0.205428;0.072513;-0.120687
-0.20543;0.072629;-0.120613
-0.12184;0.008973;-0.090747
-0.121855;0.009031;-0.090721
-0.079891;-0.046811;-0.045436
-0.079919;-0.046773;-0.045424
-0.127865;-0.002778;-0.064206
-0.127842;-0.003687;-0.064206
-0.127861;-0.003631;-0.064171
-0.116619;-0.07564;-0.102396
-0.116627;-0.075617;-0.102403
0.175091;0.162027;-0.069608
0.17504;0.162129;-0.069498
0.33482;0.236103;-0.055273
0.33478;0.236181;-0.05518
-0.052382;-0.008078;-0.084616
-0.052361;-0.008012;-0.084635
0.061374;0.606544;-0.067207
0.060961;0.606698;-0.066189
0.195342;0.518167;-0.084164
0.194808;0.518523;-0.083203
0.276095;0.276559;0.007292
0.275651;0.276982;0.007995
0.322728;0.248444;-0.076701
0.323436;0.247522;-0.076701
0.323028;0.248321;-0.075832
0.337908;0.367604;-0.054333
0.337196;0.368412;-0.053278
0.299088;0.231928;0.006222
0.298699;0.232413;0.006799
0.153642;0.081336;-0.042188
0.15357;0.081567;-0.042003
0.179033;-0.06148;-0.111484
0.17917;-0.061275;-0.111377
0.116937;-0.134381;-0.106599
0.117099;-0.134279;-0.106549
0.091316;-0.049909;-0.084517
0.091399;-0.049845;-0.084465
0.147996;-0.147542;-0.094044
0.148146;-0.14747;-0.093921
0.087568;-0.283238;-0.083962
0.087769;-0.283253;-0.083702
0.008321;-0.423628;-0.079778
0.012619;-0.423522;-0.079778
0.012544;-0.423578;-0.079488
-0.328109;-0.158244;-0.091021
-0.328173;-0.158177;-0.090905
-0.142598;0.077084;-0.135322
-0.142599;0.077044;-0.135344
0.093917;-0.156087;-0.038747
0.093924;-0.15612;-0.0386
0.056824;-0.470293;-0.031049
0.0567;-0.470348;-0.030434
-0.1304;-0.424239;0.017636
-0.130802;-0.424075;0.018569
-0.296018;-0.546978;-0.056583
-0.296728;-0.54669;-0.055636
-0.268796;-0.055142;-0.131795
-0.268901;-0.055017;-0.131633
-0.050988;0.10077;-0.079528
-0.050961;0.100748;-0.079572
-0.009108;-0.183507;-0.075958
-0.006645;-0.183613;-0.075958
-0.006795;-0.183667;-0.075814
-0.122389;-0.256083;-0.077782
-0.122715;-0.255997;-0.077552
-0.310956;-0.034383;-0.108825
-0.311118;-0.03393;-0.108504
-0.37611;-0.028704;-0.130488
-0.376282;-0.028163;-0.13011
-0.219837;-0.115707;-0.094265
-0.220002;-0.11552;-0.094109
-0.012189;0.03022;-0.008488
-0.012164;0.030235;-0.008472
-0.17452;0.424122;-0.126269
-0.174218;0.42436;-0.125884
-0.04786;0.403068;-0.016339
-0.047543;0.403117;-0.016072
-0.115783;0.117635;-0.085857
-0.118088;0.115321;-0.085857
-0.118057;0.115418;-0.085768
0.033523;0.106071;-0.023082
0.033564;0.106063;-0.023058
-0.090512;-0.006295;-0.050346
-0.090521;-0.006254;-0.050334
0.040652;0.163948;-0.08028
0.040676;0.163986;-0.08019
-0.000258;0.272991;-0.092737
-0.000203;0.273052;-0.092555
-0.056288;0.215831;-0.135041
-0.056253;0.215943;-0.134877
-0.041946;0.21039;-0.193543
-0.041917;0.210532;-0.193394
-0.066912;0.157058;-0.130583
-0.066893;0.157107;-0.130533
-0.050172;-0.128215;-0.153336
-0.047338;-0.129288;-0.153335
-0.047386;-0.129209;-0.153387
-0.010728;0.248558;-0.047771
-0.010627;0.248586;-0.047648
-0.164894;0.146219;-0.116134
-0.164871;0.146293;-0.116073
-0.015527;-0.061357;-0.00708
-0.015538;-0.061353;-0.007092
0.022453;0.08225;-0.121204
0.022457;0.082257;-0.121198
-0.182421;-0.035166;-0.088928
-0.182489;-0.035022;-0.088846
-0.282256;-0.094705;-0.106171
-0.282399;-0.094441;-0.106024
-0.194307;0.03107;-0.036791
-0.194299;0.031249;-0.036685
-0.130376;0.167687;-0.0011
-0.130198;0.167827;-0.000987
-0.224519;0.036471;-0.034198
-0.225192;0.032052;-0.034198
-0.225171;0.032433;-0.033978
-0.376255;-0.092148;-0.070617
-0.376577;-0.091215;-0.070111
-0.436025;0.138498;-0.074603
-0.435763;0.139673;-0.073936
-0.369156;-0.166461;-0.112974
-0.36982;-0.165494;-0.112222
-0.310665;-0.507259;-0.052387
-0.313592;-0.505658;-0.050391
-0.760938;-0.585725;-0.112501
-0.767702;-0.578049;-0.106061
-1.162912;-0.522688;-0.089665
-1.170093;-0.508087;-0.079601
-0.980796;-0.324176;-0.068882
-0.985363;-0.311738;-0.060609
-0.783834;-0.524295;-0.054636
-0.790721;-0.514589;-0.047151
-0.735879;-0.485631;-0.083865
-0.727329;-0.498345;-0.083865
-0.733169;-0.490563;-0.078745
-0.634529;0.199197;-0.199045
-0.638971;0.162048;-0.217674
7.926868;5.677721;2.272171
7.535729;6.052532;2.61039
2.119951;-8.7E-05;3.971233
1.969035;0.088604;4.047213
3.139964;-0.398348;-2.045674
3.205415;-0.240514;-1.96731
0.762214;0.937691;-2.378386
0.774058;0.977987;-2.358247
0.388368;0.847864;-0.114024
0.357977;0.864861;-0.081075
1.933287;3.019868;-1.076679
1.930271;3.028059;-1.058937
-2.12991;-0.831115;-2.009672
-2.134951;-0.825074;-2.00681
-3.172221;-0.280972;5.560169
-3.165952;-0.344496;5.560169
-3.151185;-0.329786;5.569442
-2.219655;-0.939633;1.542006
-2.219245;-0.929117;1.548953
-1.016254;-0.187636;-1.822316
-1.022866;-0.184519;-1.818933
-1.051709;-0.977172;-0.991612
-1.059917;-0.973636;-0.986336
-1.10711;-1.294597;-0.073784
-1.114174;-1.288938;-0.06612
-0.90702;-1.648342;-0.639211
-0.918049;-1.64536;-0.631098
-1.105047;-0.982161;0.049875
-1.110038;-0.97615;0.056593
-1.007952;-0.940756;-0.340466
-1.013959;-0.936479;-0.334367
-1.038037;-0.897426;-0.018345
-1.042626;-0.892192;-0.012473
-0.991652;-0.856853;-0.209087
-0.985402;-0.864032;-0.209087
-0.990256;-0.859762;-0.203691
-0.963586;-0.833664;-0.188478
-0.968061;-0.829586;-0.183478
-0.945115;-0.791026;-0.120594
-0.949064;-0.78698;-0.115961
-0.938803;-0.764719;-0.123647
-0.942506;-0.760843;-0.119312
-0.915928;-0.727234;-0.111519
-0.919299;-0.723573;-0.107518
-0.88378;-0.726993;-0.122678
-0.887044;-0.723629;-0.118949
-0.863593;-0.694736;-0.110203
-0.866555;-0.691574;-0.106776
-0.827428;-0.66728;-0.177515
-0.830321;-0.664508;-0.174379
-0.809808;-0.659822;-0.160831
-0.811449;-0.657803;-0.160831
-0.814147;-0.655176;-0.15789
-0.800476;-0.63945;-0.092478
-0.802847;-0.636862;-0.089739
-0.762056;-0.604272;-0.244983
-0.764362;-0.602262;-0.242741
-0.696599;-0.359785;-0.136626
-0.697876;-0.35793;-0.134968
-0.723507;-0.412057;-0.095039
-0.724766;-0.410217;-0.093385
-0.645363;-0.501053;-0.134541
-0.646578;-0.499785;-0.133422
-0.512749;0.162955;0.196901
-0.511975;0.164568;0.197572
-0.939238;-0.919512;-0.194247
-0.942929;-0.916476;-0.19068
-1.080189;-1.0784;-0.022104
-1.083726;-1.074915;-0.01838
-0.692427;-0.510245;-0.180889
-0.692117;-0.510666;-0.180889
-0.693953;-0.508851;-0.178958
-0.696171;-0.475127;-0.072578
-0.697611;-0.473276;-0.070824
-0.683601;-0.465313;-0.074717
-0.684935;-0.463603;-0.073109
-0.659365;-0.453917;-0.121825
-0.660667;-0.452412;-0.120362
-0.637798;-0.447608;-0.121335
-0.639023;-0.446222;-0.119989
-0.635466;-0.424489;-0.082974
-0.636533;-0.423132;-0.081716
-0.617519;-0.425269;-0.110563
-0.618577;-0.424032;-0.109388
-0.605345;-0.408299;-0.092389
-0.610167;-0.402287;-0.086878
-0.55889;-0.364019;-0.087643
-0.557705;-0.365832;-0.087643
-0.561354;-0.361202;-0.08345
-0.513703;-0.331071;-0.10063
-0.516604;-0.327503;-0.097402
-0.461933;-0.302421;-0.081667
-0.464172;-0.299641;-0.079182
-0.423845;-0.277847;-0.078025
-0.425659;-0.275614;-0.076047
-0.402631;-0.24905;-0.085855
-0.404108;-0.247201;-0.084243
-0.373011;-0.225833;-0.072228
-0.374174;-0.224315;-0.070934
-0.340598;-0.206715;-0.068394
-0.341571;-0.205456;-0.067327
-0.338364;-0.198207;-0.076113
-0.339225;-0.197091;-0.075172
-0.308807;-0.186151;-0.083437
-0.309564;-0.18524;-0.082657
-0.29505;-0.169804;-0.07672
-0.295237;-0.16948;-0.07672
-0.295872;-0.168674;-0.076044
-0.288524;-0.160331;-0.07857
-0.289081;-0.159615;-0.077977
-0.265239;-0.144357;-0.076695
-0.265704;-0.143763;-0.076201
-0.245655;-0.147699;-0.073792
-0.246088;-0.147192;-0.073362
-0.240535;-0.130489;-0.075807
-0.240903;-0.13003;-0.075428
-0.23064;-0.12324;-0.086221
-0.230973;-0.122848;-0.085889
-0.208709;-0.125996;-0.059506
-0.208994;-0.125658;-0.05922
-0.20064;-0.119756;-0.077191
-0.200912;-0.119463;-0.076937
-0.196924;-0.109201;-0.070978
-0.196253;-0.110402;-0.070978
-0.196484;-0.110135;-0.070752
-0.183175;-0.101653;-0.068359
-0.183375;-0.101423;-0.068163
-0.174154;-0.106427;-0.077722
-0.174359;-0.106222;-0.077541
-0.179983;-0.092469;-0.073983
-0.180154;-0.092269;-0.073816
-0.161806;-0.093257;-0.066626
-0.161958;-0.093094;-0.066485
-0.144986;-0.087458;-0.062915
-0.145119;-0.087323;-0.062796
-0.144899;-0.082318;-0.083146
-0.145031;-0.082196;-0.083035
-0.143137;-0.081776;-0.067453
-0.143252;-0.081658;-0.06735
-0.134104;-0.075782;-0.070967
-0.134644;-0.074818;-0.070967
-0.134748;-0.074715;-0.070877
-0.129934;-0.067663;-0.072095
-0.13003;-0.067569;-0.072012
-0.132303;-0.083447;-0.079076
-0.132415;-0.083353;-0.078989
-0.138005;-0.064635;-0.081422
-0.138096;-0.064542;-0.081342
-0.121657;-0.068192;-0.082566
-0.121744;-0.068119;-0.082498
-0.108401;-0.067928;-0.066972
-0.108477;-0.067865;-0.066912
-0.112463;-0.066988;-0.078831
-0.11254;-0.066926;-0.078773
-0.112411;-0.055669;-0.080003
-0.112479;-0.055609;-0.079949
-0.110463;-0.059259;-0.073917
-0.110529;-0.059202;-0.073865
-0.10452;-0.058417;-0.065495
-0.10452;-0.058417;-0.065495
-0.104581;-0.058362;-0.065447
-0.108949;-0.046033;-0.082222
-0.109004;-0.045984;-0.082177
-0.089061;-0.058678;-0.059459
-0.089113;-0.058638;-0.059421
-0.093455;-0.049068;-0.076179
-0.093506;-0.049028;-0.076141
-0.098681;-0.050411;-0.079644
-0.098731;-0.050372;-0.079608
-0.085484;-0.048686;-0.07012
-0.085528;-0.048653;-0.070089
-0.086308;-0.042372;-0.072489
-0.086349;-0.042341;-0.072459
-0.086523;-0.047415;-0.083159
-0.086567;-0.047387;-0.08313
-0.079367;-0.044125;-0.074809
-0.079501;-0.043883;-0.074809
-0.079539;-0.043858;-0.074783
-0.078144;-0.043297;-0.08195
-0.078183;-0.043274;-0.081926
-0.07787;-0.03907;-0.077141
-0.077904;-0.039047;-0.077118
-0.076819;-0.040169;-0.072299
-0.076851;-0.040148;-0.072278
-0.067577;-0.032477;-0.068814
-0.067603;-0.03246;-0.068797
-0.063713;-0.040324;-0.074728
-0.063741;-0.040309;-0.074711
-0.065366;-0.034457;-0.081898
-0.065394;-0.034443;-0.081882
-0.068604;-0.038517;-0.07819
-0.068631;-0.038503;-0.078174
-0.059054;-0.031984;-0.079505
-0.058788;-0.03247;-0.079505
-0.058814;-0.032458;-0.079491
-0.073333;-0.037399;-0.078058
-0.07336;-0.037382;-0.078041
-0.069289;-0.033329;-0.076896
-0.069313;-0.033315;-0.076881
-0.053858;-0.03864;-0.059025
-0.05388;-0.038629;-0.059013
-0.06319;-0.025033;-0.076958
-0.06321;-0.025022;-0.076946
-0.050376;-0.035188;-0.05902
-0.050394;-0.03518;-0.059009
-0.047129;-0.037417;-0.082947
-0.047149;-0.037413;-0.082937
-0.040965;-0.028626;-0.068705
-0.040981;-0.028622;-0.068697
-0.051034;-0.028635;-0.075732
-0.05105;-0.028629;-0.075723
-0.045927;-0.025093;-0.076996
-0.045926;-0.025096;-0.076996
-0.045942;-0.025091;-0.076988
-0.054769;-0.024288;-0.062494
-0.054782;-0.024281;-0.062486
-0.037801;-0.031358;-0.069795
-0.037815;-0.031355;-0.069789
-0.038253;-0.024406;-0.068633
-0.038264;-0.024403;-0.068627
-0.034527;-0.017419;-0.07112
-0.034538;-0.017417;-0.071115
-0.042602;-0.024827;-0.075707
-0.042615;-0.024824;-0.075701
-0.041525;-0.024172;-0.069717
-0.041538;-0.024168;-0.06971
-0.055817;-0.022858;-0.076696
-0.05583;-0.022852;-0.076688
-0.037363;-0.021562;-0.064957
-0.037374;-0.021559;-0.064952
-0.035464;-0.020358;-0.068563
-0.035254;-0.02072;-0.068563
-0.035264;-0.020718;-0.068559
-0.03248;-0.024729;-0.068537
-0.03249;-0.024727;-0.068533
-0.042315;-0.01579;-0.07446
-0.042325;-0.015786;-0.074454
-0.045691;-0.021439;-0.073135
-0.045701;-0.021434;-0.073129
-0.034355;-0.014826;-0.069744
-0.034364;-0.014823;-0.06974
-0.040199;-0.013432;-0.075642
-0.040208;-0.013429;-0.075638
-0.027383;-0.013173;-0.074608
-0.027391;-0.013172;-0.074605
-0.032799;-0.020288;-0.068451
-0.032807;-0.020286;-0.068448
-0.0331;-0.020663;-0.078003
-0.033101;-0.020661;-0.078003
-0.03311;-0.02066;-0.077999
-0.02782;-0.013977;-0.067355
-0.027827;-0.013976;-0.067352
-0.033062;-0.019428;-0.062415
-0.033069;-0.019426;-0.062411
-0.031633;-0.018511;-0.081583
-0.031642;-0.018509;-0.08158
-0.035763;-0.011334;-0.07799
-0.035769;-0.011333;-0.077987
-0.01147;-0.017377;-0.090235
-0.011477;-0.017379;-0.090234
-0.025617;-0.014444;-0.068496
-0.025624;-0.014444;-0.068494
-0.036977;-0.013984;-0.071911
-0.036983;-0.013982;-0.071908
-0.024226;-0.012216;-0.079286
-0.024226;-0.012216;-0.079286
-0.024231;-0.012216;-0.079285
-0.015446;-0.014769;-0.069796
-0.015451;-0.01477;-0.069795
-0.016031;-0.016695;-0.058979
-0.016036;-0.016696;-0.058978
-0.021305;-0.013162;-0.078084
-0.021309;-0.013163;-0.078083
-0.018546;-0.00971;-0.070967
-0.018551;-0.00971;-0.070966
-0.033641;-0.016357;-0.069458
-0.033646;-0.016356;-0.069456
-0.022426;-0.018591;-0.073181
-0.022431;-0.018592;-0.073179
-0.022037;-0.013907;-0.069632
-0.022043;-0.013907;-0.06963
-0.030982;-0.013111;-0.081466
-0.030988;-0.01311;-0.081464
-0.022982;-0.004455;-0.070894
-0.022987;-0.004455;-0.070892
-0.033698;-0.015387;-0.081371
-0.033683;-0.015419;-0.081371
-0.03369;-0.015418;-0.081368
-0.028955;-0.010664;-0.082679
-0.028961;-0.010663;-0.082677
-0.017209;-0.015535;-0.081593
-0.017215;-0.015536;-0.081592
-0.025065;-0.015434;-0.067092
-0.025071;-0.015433;-0.06709
-0.027713;-0.01303;-0.075445
-0.027717;-0.01303;-0.075443
-0.010774;-0.000797;-0.073442
-0.010777;-0.000797;-0.073441
-0.006961;-0.011398;-0.073373
-0.006964;-0.011399;-0.073372
-0.006643;-0.011161;-0.072175
-0.006646;-0.011162;-0.072175
-0.025193;-0.0055;-0.07673
-0.025196;-0.0055;-0.076729
-0.016937;-0.009918;-0.073208
-0.017006;-0.009799;-0.073208
-0.01701;-0.009799;-0.073207
-0.025023;-0.009761;-0.061098
-0.025026;-0.00976;-0.061097
-0.021755;-0.00753;-0.065954
-0.021758;-0.00753;-0.065953
-0.018747;-0.002573;-0.060062
-0.01875;-0.002573;-0.060061
-0.028061;-0.003573;-0.071866
-0.028064;-0.003572;-0.071865
-0.017923;-0.006796;-0.075573
-0.017926;-0.006795;-0.075572
-0.004903;0.002383;-0.073485
-0.004906;0.002383;-0.073485
-0.01237;-0.007519;-0.082825
-0.012373;-0.00752;-0.082825
-0.007001;-0.008157;-0.076912
-0.007058;-0.008107;-0.076912
-0.007061;-0.008108;-0.076912
-0.018358;-0.005924;-0.071957
-0.01836;-0.005924;-0.071956
-0.013376;-0.003971;-0.067264
-0.013378;-0.003972;-0.067263
-0.016314;-0.011974;-0.075499
-0.016317;-0.011974;-0.075498
-0.017433;-0.005524;-0.071955
-0.017435;-0.005524;-0.071954
-0.009236;-0.014406;-0.070783
-0.009239;-0.014407;-0.070782
-0.006116;-0.012165;-0.074444
-0.006118;-0.012167;-0.074444
-0.009799;-0.014695;-0.074348
-0.009802;-0.014696;-0.074348
-0.025049;-0.000603;-0.069461
-0.02505;-0.000572;-0.069461
-0.025051;-0.000572;-0.06946
0.000982;-0.010031;-0.069776
0.00098;-0.010032;-0.069776
-0.014861;-0.003638;-0.068385
-0.014863;-0.003638;-0.068385
-0.020148;-0.014689;-0.081334
-0.020152;-0.01469;-0.081333
-0.012851;-0.009558;-0.071928
-0.012854;-0.009558;-0.071927
-0.011706;-0.004386;-0.071999
-0.011708;-0.004386;-0.071998
-0.015476;-0.002716;-0.074342
-0.01548;-0.002715;-0.074342
